Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C84,ATL,2024-03-03T07:00:00+00:00,2024-03-03T07:18:00+00:00,18.0,Delta Air Lines,DL1345
landed,YUL,C84,ATL,2024-03-03T18:40:00+00:00,2024-03-03T19:00:00+00:00,21.0,Delta Air Lines,DL639
landed,YUL,C81,ATL,2024-03-03T13:44:00+00:00,2024-03-03T13:56:00+00:00,13.0,Delta Air Lines,DL697
active,YUL,A68,AZS,2024-03-03T15:00:00+00:00,2024-03-03T15:16:00+00:00,17.0,Air Transat,TS974
landed,YUL,A61,BCN,2024-03-03T18:00:00+00:00,2024-03-03T18:11:00+00:00,11.0,Air Canada,AC822
landed,YUL,A50,BGI,2024-03-03T09:40:00+00:00,2024-03-03T10:13:00+00:00,33.0,Air Canada,AC962
landed,YUL,,BNA,2024-03-03T14:00:00+00:00,2024-03-03T13:10:00+00:00,,Airsprint,
landed,YUL,C76,BOS,2024-03-03T08:15:00+00:00,2024-03-03T08:35:00+00:00,20.0,Air Canada,AC748
landed,YUL,C76,BOS,2024-03-03T16:45:00+00:00,2024-03-03T16:52:00+00:00,8.0,Air Canada,AC752
landed,YUL,C76,BOS,2024-03-03T13:10:00+00:00,2024-03-03T13:20:00+00:00,10.0,Air Canada,AC8606
landed,YUL,A52,BRU,2024-03-03T18:50:00+00:00,2024-03-03T20:02:00+00:00,73.0,Air Canada,AC832
active,YUL,,BTV,2024-03-03T12:40:00+00:00,2024-03-03T12:57:00+00:00,17.0,empty,
scheduled,YUL,A51,CCC,2024-03-03T15:50:00+00:00,,10.0,Air Canada,AC1750
active,YUL,A51,CCC,2024-03-03T15:50:00+00:00,2024-03-03T16:03:00+00:00,14.0,Air Canada Rouge,RV1750
scheduled,YUL,A65,CCC,2024-03-03T16:20:00+00:00,2024-03-03T17:12:00+00:00,52.0,Air Transat,TS856
active,YUL,A55,CCC,2024-03-03T06:50:00+00:00,2024-03-03T07:16:00+00:00,27.0,Sunwing,WG604
scheduled,YUL,A65,CDG,2024-03-03T21:25:00+00:00,2024-03-03T23:40:00+00:00,136.0,Air Canada,AC870
landed,YUL,A60,CDG,2024-03-03T18:10:00+00:00,2024-03-03T18:38:00+00:00,29.0,Air Canada,AC874
landed,YUL,A57,CDG,2024-03-03T17:00:00+00:00,2024-03-03T17:16:00+00:00,17.0,Air France,AF345
landed,YUL,55,CDG,2024-03-03T19:05:00+00:00,2024-03-03T20:04:00+00:00,60.0,Air France,AF347
landed,YUL,A67,CDG,2024-03-03T20:20:00+00:00,2024-03-03T20:59:00+00:00,39.0,Air Transat,TS110
landed,YUL,,CLE,2024-03-03T17:00:00+00:00,2024-03-03T16:45:00+00:00,,Northern Jet Management,
landed,YUL,C79,CLT,2024-03-03T14:15:00+00:00,2024-03-03T14:45:00+00:00,30.0,American Airlines,AA5029
landed,YUL,C79,CLT,2024-03-03T07:15:00+00:00,2024-03-03T07:41:00+00:00,26.0,American Airlines,AA5037
cancelled,YUL,C83,CLT,2024-03-03T11:00:00+00:00,,,American Airlines,AA9963
active,YUL,C74,CLT,2024-03-03T11:00:00+00:00,,185.0,American Airlines,AA9976
cancelled,YUL,A58,CMN,2024-03-03T18:45:00+00:00,,276.0,Air Canada,AC72
landed,YUL,A55,CMN,2024-03-03T09:05:00+00:00,2024-03-03T09:54:00+00:00,50.0,Royal Air Maroc,AT207
scheduled,YUL,A55,CMN,2024-03-03T20:35:00+00:00,2024-03-03T22:12:00+00:00,97.0,Royal Air Maroc,AT209
landed,YUL,A52,CUN,2024-03-03T08:10:00+00:00,2024-03-03T08:30:00+00:00,21.0,Air Canada,AC926
landed,YUL,A60,CUN,2024-03-03T13:30:00+00:00,2024-03-03T13:50:00+00:00,20.0,Flair Airlines,F82100
landed,YUL,A67,CUN,2024-03-03T17:15:00+00:00,2024-03-03T17:42:00+00:00,27.0,Air Canada Rouge,RV1884
landed,YUL,A67,CUN,2024-03-03T07:20:00+00:00,2024-03-03T07:39:00+00:00,19.0,Air Transat,TS538
landed,YUL,A63,CUN,2024-03-03T14:05:00+00:00,2024-03-03T14:12:00+00:00,8.0,Air Transat,TS938
landed,YUL,A59,CUN,2024-03-03T06:00:00+00:00,2024-03-03T06:27:00+00:00,27.0,Sunwing,WG2743
scheduled,YUL,A65,CUN,2024-03-03T09:30:00+00:00,2024-03-03T11:44:00+00:00,134.0,Sunwing,WG537
landed,YUL,A58,CUR,2024-03-03T09:15:00+00:00,2024-03-03T09:26:00+00:00,11.0,Air Canada Rouge,RV1844
scheduled,YUL,,DCA,2024-03-03T19:50:00+00:00,,,empty,
scheduled,YUL,,DCA,2024-03-03T19:50:00+00:00,2024-03-03T20:25:00+00:00,21.0,Air Canada,AC825
landed,YUL,C88,DCA,2024-03-03T08:30:00+00:00,2024-03-03T09:03:00+00:00,34.0,Air Canada,AC8821
landed,YUL,C74,DCA,2024-03-03T13:45:00+00:00,2024-03-03T14:23:00+00:00,38.0,Air Canada,AC8823
scheduled,YUL,C80,DCA,2024-03-03T19:50:00+00:00,,21.0,Air Canada,AC8825
scheduled,YUL,,DCA,2024-03-03T19:50:00+00:00,,21.0,Jazz,QK825
landed,YUL,A51,DEL,2024-03-03T20:30:00+00:00,2024-03-03T21:07:00+00:00,38.0,Air Canada,AC50
active,YUL,C77,DEN,2024-03-03T08:05:00+00:00,2024-03-03T08:17:00+00:00,12.0,Air Canada,AC1073
landed,YUL,C83,DFW,2024-03-03T15:50:00+00:00,2024-03-03T15:59:00+00:00,10.0,American Airlines,AA1964
landed,YUL,C75,DFW,2024-03-03T18:40:00+00:00,2024-03-03T18:55:00+00:00,16.0,Air Canada,AC1071
landed,YUL,A67,ALG,2024-01-31T15:10:00+00:00,2024-01-31T15:26:00+00:00,16.0,Air Algerie,AH2701
landed,YUL,A57,AMS,2024-01-31T19:05:00+00:00,2024-01-31T19:31:00+00:00,26.0,KLM,KL672
landed,YUL,,ATL,2024-01-31T11:20:00+00:00,2024-01-31T11:44:00+00:00,24.0,Airsprint,
landed,YUL,C81,ATL,2024-01-31T18:25:00+00:00,2024-01-31T18:34:00+00:00,10.0,Air Canada,AC8569
landed,YUL,C84,ATL,2024-01-31T07:00:00+00:00,2024-01-31T07:13:00+00:00,14.0,Delta Air Lines,DL1345
landed,YUL,C86,ATL,2024-01-31T15:16:00+00:00,2024-01-31T15:28:00+00:00,13.0,Delta Air Lines,DL697
active,YUL,A65,AZS,2024-01-31T15:00:00+00:00,2024-01-31T15:04:00+00:00,4.0,Air Transat,TS974
landed,YUL,A58,BCN,2024-01-31T18:20:00+00:00,2024-01-31T18:50:00+00:00,31.0,Air Canada,AC822
landed,YUL,A65,BGI,2024-01-31T09:40:00+00:00,2024-01-31T09:56:00+00:00,16.0,Air Canada,AC962
landed,YUL,C77,BOS,2024-01-31T08:15:00+00:00,2024-01-31T08:32:00+00:00,18.0,Air Canada,AC8604
landed,YUL,C85,BOS,2024-01-31T13:10:00+00:00,2024-01-31T13:53:00+00:00,44.0,Air Canada,AC8606
landed,YUL,C83,BOS,2024-01-31T16:45:00+00:00,2024-01-31T16:52:00+00:00,7.0,Air Canada,AC8608
landed,YUL,A64,BRU,2024-01-31T18:50:00+00:00,2024-01-31T20:16:00+00:00,87.0,Air Canada,AC832
active,YUL,,BTL,2024-01-31T12:03:00+00:00,,6.0,NetJets Aviation,1I
active,YUL,A58,CCC,2024-01-31T15:50:00+00:00,2024-01-31T16:10:00+00:00,20.0,Air Canada Rouge,RV1750
active,YUL,A60,CCC,2024-01-31T17:20:00+00:00,2024-01-31T17:44:00+00:00,25.0,Sunwing,WG2348
landed,YUL,A51,CDG,2024-01-31T21:25:00+00:00,2024-01-31T21:44:00+00:00,19.0,Air Canada,AC870
landed,YUL,55,CDG,2024-01-31T17:00:00+00:00,2024-01-31T17:24:00+00:00,25.0,Air France,AF345
landed,YUL,A63,CDG,2024-01-31T19:05:00+00:00,2024-01-31T19:36:00+00:00,31.0,Air France,AF347
landed,YUL,A68,CDG,2024-01-31T20:20:00+00:00,2024-01-31T21:01:00+00:00,42.0,Air Transat,TS110
landed,YUL,C79,CLT,2024-01-31T14:15:00+00:00,2024-01-31T14:29:00+00:00,14.0,American Airlines,AA5029
landed,YUL,C79,CLT,2024-01-31T07:16:00+00:00,2024-01-31T07:41:00+00:00,25.0,American Airlines,AA5037
active,YUL,,CLT,2024-01-31T14:00:00+00:00,,195.0,American Airlines,AA9967
scheduled,YUL,A56,CMN,2024-01-31T20:35:00+00:00,2024-01-31T21:21:00+00:00,47.0,Royal Air Maroc,AT209
landed,YUL,A64,CTG,2024-01-31T09:50:00+00:00,2024-01-31T10:26:00+00:00,36.0,Air Transat,TS190
landed,YUL,A64,CUN,2024-01-31T08:10:00+00:00,2024-01-31T08:29:00+00:00,19.0,Air Canada,AC926
landed,YUL,A60,CUN,2024-01-31T13:30:00+00:00,2024-01-31T14:17:00+00:00,48.0,Flair Airlines,F82100
landed,YUL,A52,CUN,2024-01-31T17:15:00+00:00,2024-01-31T17:32:00+00:00,18.0,Air Canada Rouge,RV1884
landed,YUL,A65,CUN,2024-01-31T07:20:00+00:00,2024-01-31T08:02:00+00:00,42.0,Air Transat,TS538
landed,YUL,A68,CUN,2024-01-31T09:30:00+00:00,2024-01-31T09:49:00+00:00,20.0,Sunwing,WG5317
landed,YUL,A59,CUN,2024-01-31T07:00:00+00:00,2024-01-31T07:29:00+00:00,29.0,Sunwing,WG5363
active,YUL,A60,CYO,2024-01-31T07:00:00+00:00,2024-01-31T07:32:00+00:00,33.0,Sunwing,WG6314
landed,YUL,C81,DCA,2024-01-31T08:30:00+00:00,2024-01-31T08:57:00+00:00,27.0,Air Canada,AC8821
landed,YUL,C77,DCA,2024-01-31T13:45:00+00:00,2024-01-31T14:07:00+00:00,23.0,Air Canada,AC8823
landed,YUL,C88,DCA,2024-01-31T19:50:00+00:00,2024-01-31T20:02:00+00:00,13.0,Air Canada,AC8825
landed,YUL,A58,DEL,2024-01-31T20:30:00+00:00,2024-01-31T20:53:00+00:00,24.0,Air Canada,AC50
landed,YUL,C82,DFW,2024-01-31T18:40:00+00:00,2024-01-31T19:14:00+00:00,34.0,Air Canada,AC8813
landed,YUL,A63,DOH,2024-01-31T20:50:00+00:00,2024-01-31T21:13:00+00:00,24.0,Qatar Airways,QR764
landed,YUL,C76,DTW,2024-01-31T13:05:00+00:00,2024-01-31T13:36:00+00:00,32.0,Air Canada,AC8581
landed,YUL,C84,DTW,2024-01-31T13:05:00+00:00,2024-01-31T13:49:00+00:00,45.0,Delta Air Lines,DL4150
landed,YUL,C86,DTW,2024-01-31T06:00:00+00:00,2024-01-31T06:12:00+00:00,12.0,Delta Air Lines,DL4869
landed,YUL,A63,DXB,2024-01-31T09:20:00+00:00,2024-01-31T09:45:00+00:00,26.0,Emirates,EK244
landed,YUL,C73,EWR,2024-01-31T08:15:00+00:00,2024-01-31T09:02:00+00:00,47.0,Air Canada,AC8938
landed,YUL,C80,EWR,2024-01-31T13:05:00+00:00,2024-01-31T13:56:00+00:00,51.0,Air Canada,AC8940
landed,YUL,C76,EWR,2024-01-31T15:05:00+00:00,2024-01-31T15:16:00+00:00,11.0,Air Canada,AC8942
scheduled,YUL,C73,EWR,2024-01-31T20:00:00+00:00,,21.0,Air Canada,AC8946
landed,YUL,C83,LGA,2024-03-28T07:20:00+00:00,2024-03-28T07:33:00+00:00,14.0,American Airlines,AA4469
landed,YUL,C81,LGA,2024-03-28T10:58:00+00:00,2024-03-28T11:11:00+00:00,13.0,American Airlines,AA4550
landed,YUL,C81,LGA,2024-03-28T17:44:00+00:00,2024-03-28T18:11:00+00:00,28.0,American Airlines,AA4772
landed,YUL,,LGA,2024-03-28T17:30:00+00:00,2024-03-28T17:47:00+00:00,17.0,Air Canada,AC642
landed,YUL,,LGA,2024-03-28T18:40:00+00:00,2024-03-28T18:59:00+00:00,20.0,Air Canada,AC644
landed,YUL,,LGA,2024-03-28T20:01:00+00:00,2024-03-28T20:19:00+00:00,19.0,Air Canada,AC646
landed,YUL,C84,LGA,2024-03-28T08:00:00+00:00,2024-03-28T08:24:00+00:00,25.0,Air Canada,AC8634
landed,YUL,C85,LGA,2024-03-28T13:15:00+00:00,2024-03-28T13:28:00+00:00,13.0,Air Canada,AC8638
landed,YUL,C80,LGA,2024-03-28T15:20:00+00:00,2024-03-28T15:42:00+00:00,23.0,Air Canada,AC8640
scheduled,YUL,C73,LGA,2024-03-28T17:30:00+00:00,,21.0,Air Canada,AC8642
scheduled,YUL,C87,LGA,2024-03-28T18:40:00+00:00,,21.0,Air Canada,AC8644
scheduled,YUL,C85,LGA,2024-03-28T20:00:00+00:00,,20.0,Air Canada,AC8646
landed,YUL,C87,LGA,2024-03-28T06:15:00+00:00,2024-03-28T06:34:00+00:00,19.0,Delta Air Lines,DL5426
landed,YUL,C84,LGA,2024-03-28T16:24:00+00:00,2024-03-28T16:51:00+00:00,27.0,Delta Air Lines,DL5431
landed,YUL,C86,LGA,2024-03-28T10:00:00+00:00,2024-03-28T10:13:00+00:00,14.0,Delta Air Lines,DL5434
active,YUL,,LGA,2024-03-28T17:30:00+00:00,,21.0,Jazz,QK642
active,YUL,,LGA,2024-03-28T18:40:00+00:00,,21.0,Jazz,QK644
active,YUL,,LGA,2024-03-28T20:01:00+00:00,,20.0,Jazz,QK646
landed,YUL,A68,LGW,2024-03-28T22:15:00+00:00,2024-03-28T22:36:00+00:00,21.0,Air Transat,TS728
landed,YUL,A61,LHR,2024-03-28T20:20:00+00:00,2024-03-28T20:37:00+00:00,18.0,Air Canada,AC864
landed,YUL,A60,LHR,2024-03-28T21:55:00+00:00,2024-03-28T22:29:00+00:00,35.0,British Airways,BA94
landed,YUL,A51,LIR,2024-03-28T08:50:00+00:00,2024-03-28T09:02:00+00:00,12.0,Air Canada,AC1331
landed,YUL,A58,LIR,2024-03-28T11:00:00+00:00,2024-03-28T11:09:00+00:00,9.0,Air Transat,TS600
landed,YUL,A52,LIS,2024-03-28T21:05:00+00:00,2024-03-28T21:10:00+00:00,5.0,Air Canada,AC812
scheduled,YUL,,MCO,2024-03-28T08:10:00+00:00,,,Delta Air Lines,DL661
landed,YUL,C75,MCO,2024-03-28T09:10:00+00:00,2024-03-28T09:32:00+00:00,23.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-03-28T13:30:00+00:00,2024-03-28T13:50:00+00:00,21.0,Air Canada Rouge,RV1636
landed,YUL,C83,MCO,2024-03-28T18:40:00+00:00,2024-03-28T20:08:00+00:00,89.0,Air Canada Rouge,RV1638
landed,YUL,C73,MCO,2024-03-28T06:45:00+00:00,2024-03-28T07:08:00+00:00,23.0,Air Transat,TS820
landed,YUL,A64,MEX,2024-03-28T18:55:00+00:00,2024-03-28T19:59:00+00:00,64.0,Air Canada,AC995
landed,YUL,A67,MEX,2024-03-28T23:10:00+00:00,2024-03-28T23:24:00+00:00,15.0,Aeromexico,AM637
landed,YUL,A59,MEX,2024-03-28T09:03:00+00:00,2024-03-28T09:15:00+00:00,13.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-03-28T07:00:00+00:00,2024-03-28T07:13:00+00:00,14.0,American Airlines,AA1516
landed,YUL,C77,MIA,2024-03-28T08:30:00+00:00,2024-03-28T08:41:00+00:00,12.0,Air Canada,AC1206
landed,YUL,C77,MIA,2024-03-28T18:45:00+00:00,2024-03-28T19:19:00+00:00,34.0,Air Canada,AC1208
landed,YUL,A67,MRS,2024-03-28T20:05:00+00:00,2024-03-28T20:16:00+00:00,12.0,Air Transat,TS434
landed,YUL,C76,MSP,2024-03-28T17:45:00+00:00,2024-03-28T18:14:00+00:00,30.0,Air Canada,AC8851
landed,YUL,C84,MSP,2024-03-28T06:00:00+00:00,2024-03-28T06:17:00+00:00,17.0,Delta Air Lines,DL4923
landed,YUL,C82,MSY,2024-03-28T08:00:00+00:00,2024-03-28T08:35:00+00:00,36.0,Air Canada Rouge,RV1713
landed,YUL,,MUC,2024-03-28T19:30:00+00:00,2024-03-28T19:26:00+00:00,,empty,
landed,YUL,A57,MUC,2024-03-28T21:15:00+00:00,2024-03-28T21:50:00+00:00,35.0,Lufthansa,LH475
landed,YUL,A50,MXP,2024-03-28T20:50:00+00:00,2024-03-28T21:16:00+00:00,27.0,Air Canada,AC894
landed,YUL,,NAS,2024-03-28T16:00:00+00:00,2024-03-28T15:59:00+00:00,,empty,
landed,YUL,A64,NAS,2024-03-28T09:05:00+00:00,2024-03-28T09:39:00+00:00,34.0,Air Canada,AC938
landed,YUL,C86,ORD,2024-03-28T08:30:00+00:00,2024-03-28T08:54:00+00:00,25.0,Air Canada,AC8959
landed,YUL,C83,ORD,2024-03-28T13:05:00+00:00,2024-03-28T13:22:00+00:00,18.0,Air Canada,AC8961
landed,YUL,C74,ORD,2024-03-28T19:45:00+00:00,2024-03-28T20:27:00+00:00,43.0,Air Canada,AC8967
landed,YUL,C82,ORD,2024-03-28T06:05:00+00:00,2024-03-28T06:22:00+00:00,17.0,United Airlines,UA3597
scheduled,YUL,,LGA,2024-02-11T20:00:00+00:00,2024-02-11T20:07:00+00:00,8.0,Air Canada,AC646
landed,YUL,C73,LGA,2024-02-11T08:00:00+00:00,2024-02-11T08:23:00+00:00,24.0,Air Canada,AC8634
landed,YUL,C77,LGA,2024-02-11T13:15:00+00:00,2024-02-11T13:25:00+00:00,10.0,Air Canada,AC8638
landed,YUL,C85,LGA,2024-02-11T15:20:00+00:00,2024-02-11T15:50:00+00:00,30.0,Air Canada,AC8640
landed,YUL,C73,LGA,2024-02-11T17:30:00+00:00,2024-02-11T17:48:00+00:00,19.0,Air Canada,AC8642
scheduled,YUL,C77,LGA,2024-02-11T18:40:00+00:00,,21.0,Air Canada,AC8644
active,YUL,C74,LGA,2024-02-11T20:00:00+00:00,,7.0,Air Canada,AC8646
landed,YUL,C84,LGA,2024-02-11T10:15:00+00:00,2024-02-11T10:29:00+00:00,14.0,Delta Air Lines,DL4932
landed,YUL,C86,LGA,2024-02-11T18:30:00+00:00,2024-02-11T18:46:00+00:00,17.0,Delta Air Lines,DL5014
landed,YUL,C88,LGA,2024-02-11T06:30:00+00:00,2024-02-11T06:45:00+00:00,15.0,Delta Air Lines,DL5139
scheduled,YUL,,LGA,2024-02-11T18:40:00+00:00,,21.0,Jazz,QK644
scheduled,YUL,,LGA,2024-02-11T20:00:00+00:00,,21.0,Jazz,QK646
landed,YUL,A68,LGW,2024-02-11T21:15:00+00:00,2024-02-11T21:18:00+00:00,3.0,Air Transat,TS728
landed,YUL,A51,LHR,2024-02-11T19:40:00+00:00,2024-02-11T19:46:00+00:00,6.0,Air Canada,AC864
landed,YUL,A56,LHR,2024-02-11T20:45:00+00:00,2024-02-11T21:22:00+00:00,37.0,British Airways,BA94
landed,YUL,A68,LIR,2024-02-11T11:00:00+00:00,2024-02-11T11:02:00+00:00,2.0,Air Transat,TS600
landed,YUL,A57,LIS,2024-02-11T21:45:00+00:00,2024-02-11T21:56:00+00:00,11.0,TAP Air Portugal,TP254
landed,YUL,A64,LIS,2024-02-11T20:15:00+00:00,2024-02-11T20:45:00+00:00,30.0,Air Transat,TS680
landed,YUL,A57,LRM,2024-02-11T09:30:00+00:00,2024-02-11T09:53:00+00:00,24.0,Air Canada Rouge,RV1756
landed,YUL,A58,MBJ,2024-02-11T08:15:00+00:00,2024-02-11T08:37:00+00:00,23.0,Air Canada,AC922
landed,YUL,A58,MBJ,2024-02-11T06:45:00+00:00,2024-02-11T07:05:00+00:00,21.0,Air Transat,TS484
landed,YUL,A67,MBJ,2024-02-11T09:00:00+00:00,2024-02-11T09:14:00+00:00,14.0,Sunwing,WG792
landed,YUL,C81,MCO,2024-02-11T09:20:00+00:00,2024-02-11T09:37:00+00:00,17.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-02-11T13:30:00+00:00,2024-02-11T13:42:00+00:00,12.0,Air Canada Rouge,RV1636
landed,YUL,C75,MCO,2024-02-11T18:40:00+00:00,2024-02-11T19:01:00+00:00,22.0,Air Canada Rouge,RV1638
landed,YUL,C77,MCO,2024-02-11T06:45:00+00:00,2024-02-11T07:00:00+00:00,15.0,Air Transat,TS820
landed,YUL,C84,MCO,2024-02-11T08:10:00+00:00,2024-02-11T09:01:00+00:00,51.0,Lynx Air,Y9661
scheduled,YUL,A57,MEX,2024-02-11T18:55:00+00:00,2024-02-11T19:57:00+00:00,62.0,Air Canada,AC995
landed,YUL,A61,MEX,2024-02-11T23:10:00+00:00,2024-02-11T23:33:00+00:00,24.0,Aeromexico,AM637
landed,YUL,A65,MEX,2024-02-11T09:03:00+00:00,2024-02-11T10:01:00+00:00,58.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-02-11T07:00:00+00:00,2024-02-11T07:12:00+00:00,12.0,American Airlines,AA1516
landed,YUL,C82,MIA,2024-02-11T08:30:00+00:00,2024-02-11T09:06:00+00:00,36.0,Air Canada,AC1206
landed,YUL,C76,MIA,2024-02-11T18:45:00+00:00,2024-02-11T19:07:00+00:00,22.0,Air Canada,AC1208
landed,YUL,C84,MIA,2024-02-11T16:10:00+00:00,2024-02-11T16:30:00+00:00,20.0,Air Transat,TS120
landed,YUL,A67,MRS,2024-02-11T20:05:00+00:00,2024-02-11T20:23:00+00:00,18.0,Air Transat,TS434
landed,YUL,C82,MSP,2024-02-11T17:30:00+00:00,2024-02-11T17:56:00+00:00,26.0,Air Canada,AC8851
landed,YUL,C87,MSP,2024-02-11T07:00:00+00:00,2024-02-11T07:14:00+00:00,14.0,Delta Air Lines,DL4807
scheduled,YUL,A52,NRT,2024-02-11T13:05:00+00:00,2024-02-11T15:28:00+00:00,144.0,Air Canada,AC5
landed,YUL,C86,ORD,2024-02-11T08:30:00+00:00,2024-02-11T08:46:00+00:00,16.0,Air Canada,AC8959
landed,YUL,C83,ORD,2024-02-11T13:05:00+00:00,2024-02-11T13:17:00+00:00,12.0,Air Canada,AC8961
landed,YUL,C86,ORD,2024-02-11T19:45:00+00:00,2024-02-11T20:06:00+00:00,21.0,Air Canada,AC8967
active,YUL,,ORD,2024-02-11T19:45:00+00:00,,21.0,Air Canada,AC967
scheduled,YUL,,ORD,2024-02-11T19:45:00+00:00,,21.0,Jazz,QK967
landed,YUL,C80,ORD,2024-02-11T16:45:00+00:00,2024-02-11T16:59:00+00:00,14.0,United Airlines,UA3629
landed,YUL,C82,ORD,2024-02-11T06:05:00+00:00,2024-02-11T06:19:00+00:00,14.0,United Airlines,UA3663
landed,YUL,C77,PBI,2024-02-11T08:50:00+00:00,2024-02-11T09:10:00+00:00,20.0,Air Canada,AC1250
landed,YUL,C81,PHL,2024-02-11T12:55:00+00:00,2024-02-11T13:22:00+00:00,27.0,American Airlines,AA5783
landed,YUL,C89,PHL,2024-02-11T16:05:00+00:00,2024-02-11T16:13:00+00:00,8.0,American Airlines,AA5796
landed,YUL,C79,PHL,2024-02-11T13:20:00+00:00,2024-02-11T13:28:00+00:00,8.0,Air Canada,AC8859
landed,YUL,A68,LGW,2024-02-01T21:05:00+00:00,2024-02-01T21:24:00+00:00,20.0,Air Transat,TS728
landed,YUL,A58,LHR,2024-02-01T19:40:00+00:00,2024-02-01T19:58:00+00:00,19.0,Air Canada,AC864
landed,YUL,A61,LHR,2024-02-01T20:55:00+00:00,2024-02-01T21:36:00+00:00,41.0,British Airways,BA94
landed,YUL,A55,LIR,2024-02-01T08:50:00+00:00,2024-02-01T09:20:00+00:00,30.0,Air Canada,AC1331
landed,YUL,A67,LIR,2024-02-01T11:00:00+00:00,2024-02-01T11:09:00+00:00,10.0,Air Transat,TS600
landed,YUL,A50,LIS,2024-02-01T21:30:00+00:00,2024-02-01T21:59:00+00:00,29.0,Air Canada,AC812
landed,YUL,C77,MCO,2024-02-01T09:20:00+00:00,2024-02-01T09:48:00+00:00,28.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-02-01T13:30:00+00:00,2024-02-01T14:14:00+00:00,44.0,Air Canada Rouge,RV1636
landed,YUL,C75,MCO,2024-02-01T18:40:00+00:00,2024-02-01T19:12:00+00:00,33.0,Air Canada Rouge,RV1638
landed,YUL,C77,MCO,2024-02-01T06:45:00+00:00,2024-02-01T07:23:00+00:00,39.0,Air Transat,TS820
scheduled,YUL,C80,MCO,2024-02-01T12:25:00+00:00,2024-02-01T15:53:00+00:00,208.0,Lynx Air,Y9661
landed,YUL,A50,MEX,2024-02-01T18:55:00+00:00,2024-02-01T19:28:00+00:00,33.0,Air Canada,AC995
landed,YUL,A61,MEX,2024-02-01T23:10:00+00:00,2024-02-02T00:08:00+00:00,58.0,Aeromexico,AM637
landed,YUL,A59,MEX,2024-02-01T09:01:00+00:00,2024-02-01T09:39:00+00:00,38.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-02-01T07:00:00+00:00,2024-02-01T07:14:00+00:00,15.0,American Airlines,AA1516
landed,YUL,C76,MIA,2024-02-01T08:30:00+00:00,2024-02-01T09:16:00+00:00,46.0,Air Canada,AC1206
landed,YUL,C79,MIA,2024-02-01T18:45:00+00:00,2024-02-01T19:33:00+00:00,49.0,Air Canada,AC1208
scheduled,YUL,,MLA,2024-02-01T18:00:00+00:00,2024-02-01T19:17:00+00:00,78.0,Air Transat,TS44
landed,YUL,A64,MRS,2024-02-01T20:05:00+00:00,2024-02-01T20:24:00+00:00,19.0,Air Transat,TS434
landed,YUL,C76,MSP,2024-02-01T17:30:00+00:00,2024-02-01T17:43:00+00:00,14.0,Air Canada,AC8851
landed,YUL,C85,MSP,2024-02-01T07:00:00+00:00,2024-02-01T07:25:00+00:00,26.0,Delta Air Lines,DL3665
landed,YUL,C73,MSY,2024-02-01T08:00:00+00:00,2024-02-01T08:26:00+00:00,27.0,Air Canada Rouge,RV1713
landed,YUL,A57,MUC,2024-02-01T20:15:00+00:00,2024-02-01T20:25:00+00:00,11.0,Lufthansa,LH475
landed,YUL,A51,MXP,2024-02-01T20:30:00+00:00,2024-02-01T20:48:00+00:00,19.0,Air Canada,AC894
landed,YUL,A68,NAS,2024-02-01T08:50:00+00:00,2024-02-01T09:12:00+00:00,23.0,Air Canada,AC938
active,YUL,,OPF,2024-02-01T14:00:00+00:00,,,empty,
active,YUL,,OPF,2024-02-01T13:45:00+00:00,2024-02-01T13:50:00+00:00,6.0,Airsprint,
active,YUL,,OPF,2024-02-01T14:00:00+00:00,2024-02-01T13:57:00+00:00,,Flightpath Charter Airways,
landed,YUL,C84,ORD,2024-02-01T08:30:00+00:00,2024-02-01T09:18:00+00:00,48.0,Air Canada,AC8959
landed,YUL,C79,ORD,2024-02-01T13:05:00+00:00,2024-02-01T13:19:00+00:00,14.0,Air Canada,AC8961
landed,YUL,C82,ORD,2024-02-01T19:45:00+00:00,2024-02-01T19:54:00+00:00,9.0,Air Canada,AC8967
scheduled,YUL,,ORD,2024-02-01T19:45:00+00:00,,9.0,Air Canada,AC967
scheduled,YUL,,ORD,2024-02-01T19:45:00+00:00,,21.0,Jazz,QK967
landed,YUL,C84,ORD,2024-02-01T16:45:00+00:00,2024-02-01T17:03:00+00:00,18.0,United Airlines,UA3629
landed,YUL,C82,ORD,2024-02-01T06:05:00+00:00,2024-02-01T06:30:00+00:00,25.0,United Airlines,UA3663
landed,YUL,C81,PHL,2024-02-01T12:55:00+00:00,2024-02-01T13:07:00+00:00,12.0,American Airlines,AA5783
landed,YUL,C81,PHL,2024-02-01T16:05:00+00:00,2024-02-01T16:13:00+00:00,9.0,American Airlines,AA5796
landed,YUL,C74,PHL,2024-02-01T13:20:00+00:00,2024-02-01T13:27:00+00:00,7.0,Air Canada,AC8859
